,title,description,published date,url,publisher,published time ago,State,Department,POSITIVE,NEUTRAL,NEGATIVE,SENTIMENT_ANALYSIS_RESULT
1199,TikTok laments Indonesia’s social media commerce ban - The Daily Star,TikTok laments Indonesia’s social media commerce ban  The Daily Star,2023-10-01 20:27:35,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy50aGVkYWlseXN0YXIubmV0L2J1c2luZXNzL2dsb2JhbC1lY29ub215L3NvdXRoLWVhc3QtYXNpYS9uZXdzL3Rpa3Rvay1sYW1lbnRzLWluZG9uZXNpYXMtc29jaWFsLW1lZGlhLWNvbW1lcmNlLWJhbi0zNDMyMjUx0gGJAWh0dHBzOi8vd3d3LnRoZWRhaWx5c3Rhci5uZXQvYnVzaW5lc3MvZ2xvYmFsLWVjb25vbXkvc291dGgtZWFzdC1hc2lhL25ld3MvdGlrdG9rLWxhbWVudHMtaW5kb25lc2lhcy1zb2NpYWwtbWVkaWEtY29tbWVyY2UtYmFuLTM0MzIyNTE_YW1w?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Daily Star,"1 days, 18 hours, 18 minutes, 22 seconds ago",Guwahati,"Ministry of Micro, Small & Medium Enterprises",0.8765084147453308,0.12349158525466919,0.12349158525466919,NEG
1200,Press Information Bureau - PIB,Press Information Bureau  PIB,2023-10-03 09:02:00,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vcGliLmdvdi5pbi9QcmVzc1JlbGVhc2VQYWdlLmFzcHg_UFJJRD0xOTYzNjA10gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,PIB,"0 days, 5 hours, 44 minutes, 6 seconds ago",Guwahati,"Ministry of Personnel, Public Grievances & Pensions",0.9668416380882263,0.03315836191177368,0.03315836191177368,NEU
1201,IGMS 2.0 Public Grievance Portal - INSIGHTSIAS - Insights IAS,IGMS 2.0 Public Grievance Portal - INSIGHTSIAS  Insights IAS,2023-10-02 11:30:27,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3Lmluc2lnaHRzb25pbmRpYS5jb20vMjAyMy8xMC8wMi9pZ21zLTItMC1wdWJsaWMtZ3JpZXZhbmNlLXBvcnRhbC_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Insights IAS,"1 days, 3 hours, 15 minutes, 39 seconds ago",Guwahati,"Ministry of Personnel, Public Grievances & Pensions",0.9768221974372864,0.023177802562713623,0.023177802562713623,NEU
1202,Department of Pension and Pensioners Welfare organise 'Shramdan - Swachhata hi Seva' event at Nehru Park - Devdiscourse,Department of Pension and Pensioners Welfare organise 'Shramdan - Swachhata hi Seva' event at Nehru Park  Devdiscourse,2023-10-02 17:05:21,https://news.google.com/rss/articles/CBMinQFodHRwczovL3d3dy5kZXZkaXNjb3Vyc2UuY29tL2FydGljbGUvaGVhZGxpbmVzLzI2MTU3MjktZGVwYXJ0bWVudC1vZi1wZW5zaW9uLWFuZC1wZW5zaW9uZXJzLXdlbGZhcmUtb3JnYW5pc2Utc2hyYW1kYW4tLS1zd2FjaGhhdGEtaGktc2V2YS1ldmVudC1hdC1uZWhydS1wYXJr0gGhAWh0dHBzOi8vd3d3LmRldmRpc2NvdXJzZS5jb20vYXJ0aWNsZS9oZWFkbGluZXMvMjYxNTcyOS1kZXBhcnRtZW50LW9mLXBlbnNpb24tYW5kLXBlbnNpb25lcnMtd2VsZmFyZS1vcmdhbmlzZS1zaHJhbWRhbi0tLXN3YWNoaGF0YS1oaS1zZXZhLWV2ZW50LWF0LW5laHJ1LXBhcms_YW1w?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Devdiscourse,"0 days, 21 hours, 40 minutes, 45 seconds ago",Guwahati,"Ministry of Personnel, Public Grievances & Pensions",0.9774736166000366,0.02252638339996338,0.02252638339996338,NEU
1203,154th Mahatma Gandhi Jayanti Celebrated At RINL - Indian PSU,154th Mahatma Gandhi Jayanti Celebrated At RINL  Indian PSU,2023-10-02 08:26:40,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vaW5kaWFucHN1LmNvbS8xNTR0aC1tYWhhdG1hLWdhbmRoaS1qYXlhbnRpLWNlbGVicmF0ZWQtYXQtcmlubC_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Indian PSU,"1 days, 6 hours, 19 minutes, 26 seconds ago",Guwahati,"Ministry of Personnel, Public Grievances & Pensions",0.6898240447044373,0.31017595529556274,0.31017595529556274,POS
1204,"Technology has immense potential to bring Govt, citizens closer ... - Daily Excelsior","Technology has immense potential to bring Govt, citizens closer ...  Daily Excelsior",2023-10-02 04:30:31,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmRhaWx5ZXhjZWxzaW9yLmNvbS90ZWNobm9sb2d5LWhhcy1pbW1lbnNlLXBvdGVudGlhbC10by1icmluZy1nb3Z0LWNpdGl6ZW5zLWNsb3Nlci1zcmluaXZhcy_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Daily Excelsior,"1 days, 10 hours, 15 minutes, 35 seconds ago",Guwahati,"Ministry of Personnel, Public Grievances & Pensions",0.9807960987091064,0.019203901290893555,0.019203901290893555,POS
1205,South Africa gives go-ahead for TotalEnergies to drill offshore - Reuters,South Africa gives go-ahead for TotalEnergies to drill offshore  Reuters,2023-10-02 14:56:00,https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5yZXV0ZXJzLmNvbS9idXNpbmVzcy9lbmVyZ3kvc291dGgtYWZyaWNhbi1taW5pc3Rlci1naXZlcy1ncmVlbi1saWdodC10b3RhbGVuZXJnaWVzLWRyaWxsaW5nLW9mZi1jYXBlLWNvYXN0LTIwMjMtMTAtMDIv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Reuters,"0 days, 23 hours, 50 minutes, 9 seconds ago",Guwahati,Ministry of Petroleum & Natural Gas,0.8806418180465698,0.11935818195343018,0.11935818195343018,NEU
1206,Oil Industry Officials And Ministers To Hold Discussion On Rising Oil Prices - Outlook India,Oil Industry Officials And Ministers To Hold Discussion On Rising Oil Prices  Outlook India,2023-10-03 03:35:11,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vYnVzaW5lc3Mub3V0bG9va2luZGlhLmNvbS9uZXdzL29pbC1pbmR1c3RyeS1vZmZpY2lhbHMtYW5kLW1pbmlzdGVycy10by1ob2xkLWRpc2N1c3Npb24tb24tcmlzaW5nLW9pbC1wcmljZXPSAX1odHRwczovL2J1c2luZXNzLm91dGxvb2tpbmRpYS5jb20vYW1wL3N0b3J5L25ld3Mvb2lsLWluZHVzdHJ5LW9mZmljaWFscy1hbmQtbWluaXN0ZXJzLXRvLWhvbGQtZGlzY3Vzc2lvbi1vbi1yaXNpbmctb2lsLXByaWNlcw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Outlook India,"0 days, 11 hours, 10 minutes, 58 seconds ago",Guwahati,Ministry of Petroleum & Natural Gas,0.9375123381614685,0.062487661838531494,0.062487661838531494,NEU
1207,"Oil Latest: Industry Is Part of Energy Change, Executives Say - Bloomberg","Oil Latest: Industry Is Part of Energy Change, Executives Say  Bloomberg",2023-10-02 13:07:30,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTEwLTAyL29pbC1sYXRlc3QtaGFsbGlidXJ0b24tY2VvLXNlZXMtbWFya2V0LXRpZ2h0ZW5pbmctZnVydGhlctIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Bloomberg,"1 days, 1 hours, 38 minutes, 39 seconds ago",Guwahati,Ministry of Petroleum & Natural Gas,0.9105413556098938,0.0894586443901062,0.0894586443901062,NEU
1208,"Oil prices ‘too high’, India calls for higher production by Opec+ - ETEnergyWorld","Oil prices ‘too high’, India calls for higher production by Opec+  ETEnergyWorld",2023-10-03 02:30:21,https://news.google.com/rss/articles/CBMihAFodHRwczovL2VuZXJneS5lY29ub21pY3RpbWVzLmluZGlhdGltZXMuY29tL25ld3Mvb2lsLWFuZC1nYXMvb2lsLXByaWNlcy10b28taGlnaC1pbmRpYS1jYWxscy1mb3ItaGlnaGVyLXByb2R1Y3Rpb24tYnktb3BlYy8xMDQxMTc5NTnSAYgBaHR0cHM6Ly9lbmVyZ3kuZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9hbXAvbmV3cy9vaWwtYW5kLWdhcy9vaWwtcHJpY2VzLXRvby1oaWdoLWluZGlhLWNhbGxzLWZvci1oaWdoZXItcHJvZHVjdGlvbi1ieS1vcGVjLzEwNDExNzk1OQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,ETEnergyWorld,"0 days, 12 hours, 15 minutes, 48 seconds ago",Guwahati,Ministry of Petroleum & Natural Gas,0.7733314037322998,0.2266685962677002,0.2266685962677002,NEU
1209,"ONGC, Oil India Shares Drop After Government Hikes Natural Gas Prices - BQ Prime","ONGC, Oil India Shares Drop After Government Hikes Natural Gas Prices  BQ Prime",2023-10-03 05:13:20,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmJxcHJpbWUuY29tL21hcmtldHMvb25nYy1vaWwtaW5kaWEtc2hhcmVzLWRyb3AtYWZ0ZXItZ292ZXJubWVudC1oaWtlcy1uYXR1cmFsLWdhcy1wcmljZXPSAWhodHRwczovL3d3dy5icXByaW1lLmNvbS9hbXAvbWFya2V0cy9vbmdjLW9pbC1pbmRpYS1zaGFyZXMtZHJvcC1hZnRlci1nb3Zlcm5tZW50LWhpa2VzLW5hdHVyYWwtZ2FzLXByaWNlcw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,BQ Prime,"0 days, 9 hours, 32 minutes, 49 seconds ago",Guwahati,Ministry of Petroleum & Natural Gas,0.930537760257721,0.06946223974227905,0.06946223974227905,NEG
1210,Goa Tourism to Make Goa the Ideal Spiritual Destination: Strengthen the travel link between Uttarkashi and Dakshin Kashi - APN News,Goa Tourism to Make Goa the Ideal Spiritual Destination: Strengthen the travel link between Uttarkashi and Dakshin Kashi  APN News,2023-10-03 08:26:41,https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy5hcG5uZXdzLmNvbS9nb2EtdG91cmlzbS10by1tYWtlLWdvYS10aGUtaWRlYWwtc3Bpcml0dWFsLWRlc3RpbmF0aW9uLXN0cmVuZ3RoZW4tdGhlLXRyYXZlbC1saW5rLWJldHdlZW4tdXR0YXJrYXNoaS1hbmQtZGFrc2hpbi1rYXNoaS_SAZABaHR0cHM6Ly93d3cuYXBubmV3cy5jb20vZ29hLXRvdXJpc20tdG8tbWFrZS1nb2EtdGhlLWlkZWFsLXNwaXJpdHVhbC1kZXN0aW5hdGlvbi1zdHJlbmd0aGVuLXRoZS10cmF2ZWwtbGluay1iZXR3ZWVuLXV0dGFya2FzaGktYW5kLWRha3NoaW4ta2FzaGkv?oc=5&hl=en-IN&gl=IN&ceid=IN:en,APN News,"0 days, 6 hours, 19 minutes, 30 seconds ago",Guwahati,Ministry of Planning,0.6807733774185181,0.31922662258148193,0.31922662258148193,POS
1211,Stepping up stem cell research - BSI bureau,Stepping up stem cell research  BSI bureau,2023-10-03 08:06:54,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmJpb3NwZWN0cnVtaW5kaWEuY29tL2ZlYXR1cmVzLzk2LzIzNjQwL3N0ZXBwaW5nLXVwLXN0ZW0tY2VsbC1yZXNlYXJjaC0uaHRtbNIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,BSI bureau,"0 days, 6 hours, 39 minutes, 17 seconds ago",Guwahati,Ministry of Planning,0.8104193210601807,0.18958067893981934,0.18958067893981934,NEU
1212,Transport ministers and IRU talk development priorities at major ... - IRU,Transport ministers and IRU talk development priorities at major ...  IRU,2023-10-02 13:56:54,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmlydS5vcmcvbmV3cy1yZXNvdXJjZXMvbmV3c3Jvb20vdHJhbnNwb3J0LW1pbmlzdGVycy1hbmQtaXJ1LXRhbGstZGV2ZWxvcG1lbnQtcHJpb3JpdGllcy1tYWpvci1jaGluYS1mb3J1bdIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,IRU,"1 days, 0 hours, 49 minutes, 23 seconds ago",Guwahati,Ministry of Road Transport & Highways,0.949505627155304,0.050494372844696045,0.050494372844696045,NEU
1213,Highway awards to pick up pace as ‘key issues resolved’ - The Financial Express,Highway awards to pick up pace as ‘key issues resolved’  The Financial Express,2023-10-02 19:30:00,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmZpbmFuY2lhbGV4cHJlc3MuY29tL2J1c2luZXNzL3JvYWR3YXlzLWhpZ2h3YXktYXdhcmRzLXRvLXBpY2stdXAtcGFjZS1hcy1rZXktaXNzdWVzLXJlc29sdmVkLTMyNjA4NzUv0gF2aHR0cHM6Ly93d3cuZmluYW5jaWFsZXhwcmVzcy5jb20vYnVzaW5lc3Mvcm9hZHdheXMtaGlnaHdheS1hd2FyZHMtdG8tcGljay11cC1wYWNlLWFzLWtleS1pc3N1ZXMtcmVzb2x2ZWQtMzI2MDg3NS9saXRlLw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Financial Express,"0 days, 19 hours, 16 minutes, 17 seconds ago",Guwahati,Ministry of Road Transport & Highways,0.9648250937461853,0.0351749062538147,0.0351749062538147,NEU
1214,End of road for old vehicles in Karnataka - Construction World,End of road for old vehicles in Karnataka  Construction World,2023-10-03 05:41:17,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5jb25zdHJ1Y3Rpb253b3JsZC5pbi90cmFuc3BvcnQtaW5mcmFzdHJ1Y3R1cmUvaGlnaHdheXMtYW5kLXJvYWRzLWluZnJhc3RydWN0dXJlL2VuZC1vZi1yb2FkLWZvci1vbGQtdmVoaWNsZXMtaW4ta2FyLzQ1MDg30gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Construction World,"0 days, 9 hours, 5 minutes, 0 seconds ago",Guwahati,Ministry of Road Transport & Highways,0.8659369349479675,0.13406306505203247,0.13406306505203247,NEU
1215,Mayur Ratilal Govekar Named Deputy Secretary of Ministry of Road ... - Elets,Mayur Ratilal Govekar Named Deputy Secretary of Ministry of Road ...  Elets,2023-09-21 07:00:00,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vZWdvdi5lbGV0c29ubGluZS5jb20vMjAyMy8wOS9tYXl1ci1yYXRpbGFsLWdvdmVrYXItbmFtZWQtZGVwdXR5LXNlY3JldGFyeS1vZi1taW5pc3RyeS1vZi1yb2FkLXRyYW5zcG9ydC1hbmQtaGlnaHdheXMv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Elets,"12 days, 7 hours, 46 minutes, 17 seconds ago",Guwahati,Ministry of Road Transport & Highways,0.9204856753349304,0.07951432466506958,0.07951432466506958,NEU
1216,Delhi-Vadodara road trip in 10 hours - What we know so far - News9 LIVE,Delhi-Vadodara road trip in 10 hours - What we know so far  News9 LIVE,2023-10-03 08:48:03,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3Lm5ld3M5bGl2ZS5jb20vdXRpbGl0eS9kZWxoaS12YWRvZGFyYS1yb2FkLXRyaXAtaW4tMTAtaG91cnMtd2hhdC13ZS1rbm93LXNvLWZhci0yMzA3MTIx0gFmaHR0cHM6Ly93d3cubmV3czlsaXZlLmNvbS91dGlsaXR5L2RlbGhpLXZhZG9kYXJhLXJvYWQtdHJpcC1pbi0xMC1ob3Vycy13aGF0LXdlLWtub3ctc28tZmFyLTIzMDcxMjEvYW1w?oc=5&hl=en-IN&gl=IN&ceid=IN:en,News9 LIVE,"0 days, 5 hours, 58 minutes, 14 seconds ago",Guwahati,Ministry of Road Transport & Highways,0.979250431060791,0.020749568939208984,0.020749568939208984,NEU
1217,"Vice-Chancellor of Universiti Teknologi Malaysia, Professor Ahmad ... - PR Newswire","Vice-Chancellor of Universiti Teknologi Malaysia, Professor Ahmad ...  PR Newswire",2023-10-03 02:38:00,https://news.google.com/rss/articles/CBMiuwFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9hcGFjL25ld3MtcmVsZWFzZXMvdmljZS1jaGFuY2VsbG9yLW9mLXVuaXZlcnNpdGktdGVrbm9sb2dpLW1hbGF5c2lhLXByb2Zlc3Nvci1haG1hZC1mYXV6aS1pc21haWwtcmVjZWl2ZXMtdGhlLXByZXN0aWdpb3VzLTIwMjMtbXVzdGFmYS1wYnVoLXByaXplLTMwMTk0NTEyMC5odG1s0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,PR Newswire,"0 days, 12 hours, 8 minutes, 20 seconds ago",Guwahati,Ministry of Science & Technology,0.9770399332046509,0.02296006679534912,0.02296006679534912,NEU
1218,NATO and Spain engage in practical cooperation on science - NATO HQ,NATO and Spain engage in practical cooperation on science  NATO HQ,2023-09-20 15:10:16,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdG8uaW50L2Nwcy9lbi9uYXRvaHEvbmV3c18yMTgyNzAuaHRt0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,NATO HQ,"12 days, 23 hours, 36 minutes, 4 seconds ago",Guwahati,Ministry of Science & Technology,0.8643690943717957,0.13563090562820435,0.13563090562820435,POS
1219,New study uncovers potential treatment for non-alcoholic fatty liver ... - Science Daily,New study uncovers potential treatment for non-alcoholic fatty liver ...  Science Daily,2023-10-02 21:19:38,https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vd3d3LnNjaWVuY2VkYWlseS5jb20vcmVsZWFzZXMvMjAyMy8xMC8yMzEwMDIxMjQyNTEuaHRt0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Science Daily,"0 days, 17 hours, 26 minutes, 42 seconds ago",Guwahati,Ministry of Science & Technology,0.6675977110862732,0.3324022889137268,0.3324022889137268,NEU
1220,Mosti channelled RM33 mil for 13 vaccine research projects from ... - The Edge Malaysia,Mosti channelled RM33 mil for 13 vaccine research projects from ...  The Edge Malaysia,2023-10-02 14:30:44,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vdGhlZWRnZW1hbGF5c2lhLmNvbS9ub2RlLzY4NDU5OdIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Edge Malaysia,"1 days, 0 hours, 15 minutes, 36 seconds ago",Guwahati,Ministry of Science & Technology,0.9669795036315918,0.0330204963684082,0.0330204963684082,NEU
1221,"Government cuts R&D budget, scientific community stunned - University World News","Government cuts R&D budget, scientific community stunned  University World News",2023-09-13 07:00:00,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LnVuaXZlcnNpdHl3b3JsZG5ld3MuY29tL3Bvc3QucGhwP3N0b3J5PTIwMjMwOTEzMTc0MDUxMTcw0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,University World News,"20 days, 7 hours, 46 minutes, 20 seconds ago",Guwahati,Ministry of Science & Technology,0.9271418452262878,0.07285815477371216,0.07285815477371216,NEG
1222,Promise to look into the possibility of having an University for ... - NKTV,Promise to look into the possibility of having an University for ...  NKTV,2023-10-03 08:44:29,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3Lm5rdHYuaW4vcHJvbWlzZS10by1sb29rLWludG8tdGhlLXBvc3NpYmlsaXR5LW9mLWhhdmluZy1hbi11bml2ZXJzaXR5LWZvci1kaXZ5YW5ncy1jbS_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,NKTV,"0 days, 6 hours, 1 minutes, 54 seconds ago",Guwahati,Ministry of Skill Development and Entrepreneurship,0.5208548307418823,0.4791451692581177,0.4791451692581177,NEU
1223,Letter from Handlon Campus – Calvin University Chimes - Calvin University Chimes,Letter from Handlon Campus – Calvin University Chimes  Calvin University Chimes,2023-10-02 15:05:46,https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vY2FsdmluY2hpbWVzLm9yZy8yMDIzLzEwLzAyL2xldHRlci1mcm9tLWhhbmRsb24tY2FtcHVzLTIv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Calvin University Chimes,"0 days, 23 hours, 40 minutes, 40 seconds ago",Guwahati,Ministry of Social Justice & Empowerment,0.9777756333351135,0.022224366664886475,0.022224366664886475,NEU
1224,Press Information Bureau - PIB,Press Information Bureau  PIB,2023-09-27 06:30:00,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vcGliLmdvdi5pbi9QcmVzc1JlbGVhc2VQYWdlLmFzcHg_UFJJRD0xOTYxMTU50gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,PIB,"6 days, 8 hours, 16 minutes, 26 seconds ago",Guwahati,Ministry of Social Justice & Empowerment,0.9668416380882263,0.03315836191177368,0.03315836191177368,NEU
1225,Ministry of Social Justice and Empowerment enhances foot care services with cutting-edge unit - Devdiscourse,Ministry of Social Justice and Empowerment enhances foot care services with cutting-edge unit  Devdiscourse,2023-09-19 04:03:58,https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy5kZXZkaXNjb3Vyc2UuY29tL2FydGljbGUvaGVhZGxpbmVzLzI1OTg4NjMtbWluaXN0cnktb2Ytc29jaWFsLWp1c3RpY2UtYW5kLWVtcG93ZXJtZW50LWVuaGFuY2VzLWZvb3QtY2FyZS1zZXJ2aWNlcy13aXRoLWN1dHRpbmctZWRnZS11bml00gGYAWh0dHBzOi8vd3d3LmRldmRpc2NvdXJzZS5jb20vYXJ0aWNsZS9oZWFkbGluZXMvMjU5ODg2My1taW5pc3RyeS1vZi1zb2NpYWwtanVzdGljZS1hbmQtZW1wb3dlcm1lbnQtZW5oYW5jZXMtZm9vdC1jYXJlLXNlcnZpY2VzLXdpdGgtY3V0dGluZy1lZGdlLXVuaXQ_YW1w?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Devdiscourse,"14 days, 10 hours, 42 minutes, 28 seconds ago",Guwahati,Ministry of Social Justice & Empowerment,0.8344230651855469,0.16557693481445312,0.16557693481445312,POS
1226,"Govt. to commission impact study of UG, PG scholarships for SCs, OBCs, EBCs, DNTs - The Hindu","Govt. to commission impact study of UG, PG scholarships for SCs, OBCs, EBCs, DNTs  The Hindu",2023-10-02 15:07:00,https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy50aGVoaW5kdS5jb20vbmV3cy9uYXRpb25hbC9nb3Z0LXRvLWNvbW1pc3Npb24taW1wYWN0LXN0dWR5LW9mLXVnLXBnLXNjaG9sYXJzaGlwcy1mb3Itc2NzLW9iY3MtZWJjcy1kbnRzL2FydGljbGU2NzM3Mjc2Ni5lY2XSAYwBaHR0cHM6Ly93d3cudGhlaGluZHUuY29tL25ld3MvbmF0aW9uYWwvZ292dC10by1jb21taXNzaW9uLWltcGFjdC1zdHVkeS1vZi11Zy1wZy1zY2hvbGFyc2hpcHMtZm9yLXNjcy1vYmNzLWViY3MtZG50cy9hcnRpY2xlNjczNzI3NjYuZWNlL2FtcC8?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Hindu,"0 days, 23 hours, 39 minutes, 26 seconds ago",Guwahati,Ministry of Social Justice & Empowerment,0.9726040959358215,0.027395904064178467,0.027395904064178467,NEU
1227,‘India Ageing Report’ first-ever nation-wide survey and roadmap for ... - The Statesman,‘India Ageing Report’ first-ever nation-wide survey and roadmap for ...  The Statesman,2023-09-28 03:40:00,https://news.google.com/rss/articles/CBMitQFodHRwczovL3d3dy50aGVzdGF0ZXNtYW4uY29tL2luZGlhL2luZGlhLWFnZWluZy1yZXBvcnQtdGhlLWZpcnN0LWV2ZXItbmF0aW9uLXdpZGUtc3VydmV5LWEtcm9hZG1hcC1mb3ItYWNoaWV2aW5nLXRoZS1nb2Fscy1vZi1lbGRlci1jYXJlLXNheXMtc29jaWFsLWp1c3RpY2UtbWluaXN0cnktMTUwMzIyNjQzMy5odG1s0gG5AWh0dHBzOi8vd3d3LnRoZXN0YXRlc21hbi5jb20vaW5kaWEvaW5kaWEtYWdlaW5nLXJlcG9ydC10aGUtZmlyc3QtZXZlci1uYXRpb24td2lkZS1zdXJ2ZXktYS1yb2FkbWFwLWZvci1hY2hpZXZpbmctdGhlLWdvYWxzLW9mLWVsZGVyLWNhcmUtc2F5cy1zb2NpYWwtanVzdGljZS1taW5pc3RyeS0xNTAzMjI2NDMzLmh0bWwvYW1w?oc=5&hl=en-IN&gl=IN&ceid=IN:en,The Statesman,"5 days, 11 hours, 6 minutes, 26 seconds ago",Guwahati,Ministry of Social Justice & Empowerment,0.9789946675300598,0.021005332469940186,0.021005332469940186,NEU
1228,Family Court Statistics Quarterly: Data Quality Statement - GOV.UK,Family Court Statistics Quarterly: Data Quality Statement  GOV.UK,2023-09-28 15:17:08,https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy5nb3YudWsvZ292ZXJubWVudC9zdGF0aXN0aWNzL2ZhbWlseS1jb3VydC1zdGF0aXN0aWNzLXF1YXJ0ZXJseS1hcHJpbC10by1qdW5lLTIwMjMvZmFtaWx5LWNvdXJ0LXN0YXRpc3RpY3MtcXVhcnRlcmx5LWRhdGEtcXVhbGl0eS1zdGF0ZW1lbnTSAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GOV.UK,"4 days, 23 hours, 29 minutes, 22 seconds ago",Guwahati,Ministry of Statistics & Programme Implementation,0.9760687351226807,0.023931264877319336,0.023931264877319336,NEU
1229,Official statisticians must learn to communicate better | Mint - Mint,Official statisticians must learn to communicate better | Mint  Mint,2023-09-25 13:58:30,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9vcGluaW9uL29ubGluZS12aWV3cy9vZmZpY2lhbC1zdGF0aXN0aWNpYW5zLW11c3QtbGVhcm4tdG8tY29tbXVuaWNhdGUtYmV0dGVyLTExNjk1NjQ5MTM3MDE2Lmh0bWzSAX1odHRwczovL3d3dy5saXZlbWludC5jb20vb3Bpbmlvbi9vbmxpbmUtdmlld3Mvb2ZmaWNpYWwtc3RhdGlzdGljaWFucy1tdXN0LWxlYXJuLXRvLWNvbW11bmljYXRlLWJldHRlci9hbXAtMTE2OTU2NDkxMzcwMTYuaHRtbA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Mint,"8 days, 0 hours, 48 minutes, 0 seconds ago",Guwahati,Ministry of Statistics & Programme Implementation,0.6641156077384949,0.3358843922615051,0.3358843922615051,NEU
1230,"Planning, Budget, Research & Statistics - Federal Ministry of ... - Federal Ministry of Information and National Orientation","Planning, Budget, Research & Statistics - Federal Ministry of ...  Federal Ministry of Information and National Orientation",2023-09-16 04:24:37,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vZm1pbm8uZ292Lm5nL2RlcGFydG1lbnRzL3BsYW5uaW5nLWJ1ZGdldC1yZXNlYXJjaC1zdGF0aXN0aWNzL9IBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,Federal Ministry of Information and National Orientation,"17 days, 10 hours, 21 minutes, 53 seconds ago",Guwahati,Ministry of Statistics & Programme Implementation,0.9750255346298218,0.024974465370178223,0.024974465370178223,NEU
